#       omega                  E                         P                            alpha             
    1.18318e+02      1.581529e+00-7.595622e-06j   1.681380e+03+3.042999e+03j            1.924093e+03          
    1.18719e+02      1.572898e+00-7.251964e-06j   1.670074e+03+3.028433e+03j            1.925389e+03          
    1.19119e+02      1.564286e+00-6.905580e-06j   1.658811e+03+3.013878e+03j            1.926685e+03          
    1.19520e+02      1.555692e+00-6.556608e-06j   1.647591e+03+2.999333e+03j            1.927979e+03          
    1.19920e+02      1.547116e+00-6.205186e-06j   1.636414e+03+2.984800e+03j            1.929271e+03          
    1.20320e+02      1.538560e+00-5.851454e-06j   1.625281e+03+2.970280e+03j            1.930563e+03          
    1.20721e+02      1.530022e+00-5.495553e-06j   1.614191e+03+2.955772e+03j            1.931853e+03          
    1.21121e+02      1.521504e+00-5.137624e-06j   1.603145e+03+2.941277e+03j            1.933142e+03          
    1.21522e+02      1.513005e+00-4.777808e-06j   1.592143e+03+2.926797e+03j            1.934430e+03          
    1.21922e+02      1.504526e+00-4.416249e-06j   1.581185e+03+2.912331e+03j            1.935716e+03          
    1.22322e+02      1.496067e+00-4.053091e-06j   1.570271e+03+2.897879e+03j            1.937002e+03          
    1.22723e+02      1.487627e+00-3.688476e-06j   1.559400e+03+2.883443e+03j            1.938286e+03          
    1.23123e+02      1.479209e+00-3.322549e-06j   1.548575e+03+2.869023e+03j            1.939569e+03          
    1.23524e+02      1.470810e+00-2.955455e-06j   1.537793e+03+2.854619e+03j            1.940851e+03          
    1.23924e+02      1.462432e+00-2.587340e-06j   1.527056e+03+2.840233e+03j            1.942131e+03          
    1.24324e+02      1.454075e+00-2.218349e-06j   1.516364e+03+2.825864e+03j            1.943411e+03          
    1.24725e+02      1.445739e+00-1.848628e-06j   1.505716e+03+2.811512e+03j            1.944690e+03          
    1.25125e+02      1.437425e+00-1.478322e-06j   1.495114e+03+2.797180e+03j            1.945967e+03          
    1.25526e+02      1.429131e+00-1.107579e-06j   1.484556e+03+2.782866e+03j            1.947244e+03          
    1.25926e+02      1.420860e+00-7.365447e-07j   1.474043e+03+2.768572e+03j            1.948519e+03          
    1.26326e+02      1.412610e+00-3.653651e-07j   1.463575e+03+2.754297e+03j            1.949794e+03          
    1.26727e+02      1.404382e+00+5.812976e-09j   1.453152e+03+2.740043e+03j            1.951067e+03          
    1.27127e+02      1.396176e+00+3.768433e-07j   1.442775e+03+2.725810e+03j            1.952340e+03          
    1.27528e+02      1.387992e+00+7.475797e-07j   1.432443e+03+2.711598e+03j            1.953612e+03          
    1.27928e+02      1.379831e+00+1.117876e-06j   1.422156e+03+2.697408e+03j            1.954882e+03          
    1.28328e+02      1.371693e+00+1.487587e-06j   1.411915e+03+2.683241e+03j            1.956152e+03          
    1.28729e+02      1.363577e+00+1.856566e-06j   1.401720e+03+2.669096e+03j            1.957421e+03          
    1.29129e+02      1.355484e+00+2.224669e-06j   1.391570e+03+2.654974e+03j            1.958689e+03          
    1.29530e+02      1.347415e+00+2.591751e-06j   1.381465e+03+2.640876e+03j            1.959956e+03          
    1.29930e+02      1.339368e+00+2.957667e-06j   1.371407e+03+2.626802e+03j            1.961223e+03          
    1.30330e+02      1.331345e+00+3.322274e-06j   1.361394e+03+2.612753e+03j            1.962488e+03          
    1.30731e+02      1.323346e+00+3.685429e-06j   1.351427e+03+2.598729e+03j            1.963753e+03          
    1.31131e+02      1.315371e+00+4.046990e-06j   1.341506e+03+2.584730e+03j            1.965017e+03          
    1.31532e+02      1.307419e+00+4.406814e-06j   1.331631e+03+2.570757e+03j            1.966280e+03          
    1.31932e+02      1.299491e+00+4.764760e-06j   1.321802e+03+2.556810e+03j            1.967543e+03          
    1.32332e+02      1.291588e+00+5.120689e-06j   1.312019e+03+2.542890e+03j            1.968804e+03          
    1.32733e+02      1.283709e+00+5.474460e-06j   1.302282e+03+2.528997e+03j            1.970066e+03          
    1.33133e+02      1.275855e+00+5.825936e-06j   1.292592e+03+2.515131e+03j            1.971326e+03          
    1.33534e+02      1.268025e+00+6.174979e-06j   1.282947e+03+2.501293e+03j            1.972586e+03          
    1.33934e+02      1.260220e+00+6.521452e-06j   1.273349e+03+2.487484e+03j            1.973845e+03          
    1.34334e+02      1.252439e+00+6.865221e-06j   1.263796e+03+2.473704e+03j            1.975103e+03          
    1.34735e+02      1.244684e+00+7.206151e-06j   1.254290e+03+2.459952e+03j            1.976361e+03          
    1.35135e+02      1.236954e+00+7.544108e-06j   1.244831e+03+2.446230e+03j            1.977618e+03          
    1.35536e+02      1.229249e+00+7.878962e-06j   1.235417e+03+2.432538e+03j            1.978875e+03          
    1.35936e+02      1.221570e+00+8.210581e-06j   1.226050e+03+2.418877e+03j            1.980131e+03          
    1.36336e+02      1.213916e+00+8.538837e-06j   1.216729e+03+2.405245e+03j            1.981386e+03          
    1.36737e+02      1.206288e+00+8.863602e-06j   1.207454e+03+2.391645e+03j            1.982641e+03          
    1.37137e+02      1.198686e+00+9.184748e-06j   1.198226e+03+2.378077e+03j            1.983896e+03          
    1.37538e+02      1.191109e+00+9.502153e-06j   1.189044e+03+2.364540e+03j            1.985150e+03          
    1.37938e+02      1.183559e+00+9.815691e-06j   1.179909e+03+2.351035e+03j            1.986403e+03          
    1.38338e+02      1.176034e+00+1.012524e-05j   1.170819e+03+2.337563e+03j            1.987656e+03          
    1.38739e+02      1.168536e+00+1.043069e-05j   1.161776e+03+2.324123e+03j            1.988909e+03          
    1.39139e+02      1.161065e+00+1.073190e-05j   1.152780e+03+2.310717e+03j            1.990161e+03          
    1.39540e+02      1.153619e+00+1.102878e-05j   1.143829e+03+2.297344e+03j            1.991413e+03          
    1.39940e+02      1.146201e+00+1.132120e-05j   1.134925e+03+2.284005e+03j            1.992665e+03          
    1.40340e+02      1.138809e+00+1.160904e-05j   1.126068e+03+2.270700e+03j            1.993916e+03          
    1.40741e+02      1.131443e+00+1.189221e-05j   1.117256e+03+2.257430e+03j            1.995166e+03          
    1.41141e+02      1.124105e+00+1.217058e-05j   1.108491e+03+2.244194e+03j            1.996417e+03          
    1.41542e+02      1.116794e+00+1.244406e-05j   1.099772e+03+2.230994e+03j            1.997667e+03          
    1.41942e+02      1.109509e+00+1.271253e-05j   1.091099e+03+2.217829e+03j            1.998917e+03          
    1.42342e+02      1.102252e+00+1.297589e-05j   1.082473e+03+2.204700e+03j            2.000166e+03          
    1.42743e+02      1.095022e+00+1.323405e-05j   1.073892e+03+2.191606e+03j            2.001415e+03          
    1.43143e+02      1.087819e+00+1.348690e-05j   1.065358e+03+2.178550e+03j            2.002664e+03          
    1.43544e+02      1.080644e+00+1.373434e-05j   1.056869e+03+2.165530e+03j            2.003913e+03          
    1.43944e+02      1.073496e+00+1.397629e-05j   1.048427e+03+2.152547e+03j            2.005161e+03          
    1.44344e+02      1.066376e+00+1.421264e-05j   1.040031e+03+2.139601e+03j            2.006410e+03          
    1.44745e+02      1.059283e+00+1.444331e-05j   1.031681e+03+2.126693e+03j            2.007658e+03          
    1.45145e+02      1.052218e+00+1.466821e-05j   1.023377e+03+2.113822e+03j            2.008906e+03          
    1.45546e+02      1.045181e+00+1.488725e-05j   1.015118e+03+2.100990e+03j            2.010154e+03          
    1.45946e+02      1.038172e+00+1.510035e-05j   1.006906e+03+2.088196e+03j            2.011401e+03          
    1.46346e+02      1.031191e+00+1.530744e-05j   9.987389e+02+2.075440e+03j            2.012649e+03          
    1.46747e+02      1.024238e+00+1.550842e-05j   9.906179e+02+2.062724e+03j            2.013897e+03          
    1.47147e+02      1.017313e+00+1.570323e-05j   9.825426e+02+2.050047e+03j            2.015144e+03          
    1.47548e+02      1.010416e+00+1.589179e-05j   9.745129e+02+2.037409e+03j            2.016391e+03          
    1.47948e+02      1.003547e+00+1.607403e-05j   9.665287e+02+2.024811e+03j            2.017638e+03          
    1.48348e+02      9.967066e-01+1.624988e-05j   9.585901e+02+2.012252e+03j            2.018886e+03          
    1.48749e+02      9.898944e-01+1.641927e-05j   9.506969e+02+1.999734e+03j            2.020133e+03          
    1.49149e+02      9.831107e-01+1.658215e-05j   9.428491e+02+1.987256e+03j            2.021380e+03          
    1.49550e+02      9.763554e-01+1.673845e-05j   9.350466e+02+1.974819e+03j            2.022627e+03          
    1.49950e+02      9.696286e-01+1.688811e-05j   9.272894e+02+1.962423e+03j            2.023875e+03          
    1.50350e+02      9.629303e-01+1.703107e-05j   9.195774e+02+1.950068e+03j            2.025122e+03          
    1.50751e+02      9.562607e-01+1.716729e-05j   9.119104e+02+1.937754e+03j            2.026369e+03          
    1.51151e+02      9.496197e-01+1.729672e-05j   9.042885e+02+1.925481e+03j            2.027617e+03          
    1.51552e+02      9.430074e-01+1.741930e-05j   8.967116e+02+1.913250e+03j            2.028864e+03          
    1.51952e+02      9.364238e-01+1.753499e-05j   8.891795e+02+1.901062e+03j            2.030112e+03          
    1.52352e+02      9.298690e-01+1.764375e-05j   8.816923e+02+1.888915e+03j            2.031359e+03          
    1.52753e+02      9.233431e-01+1.774554e-05j   8.742497e+02+1.876811e+03j            2.032607e+03          
    1.53153e+02      9.168460e-01+1.784032e-05j   8.668518e+02+1.864749e+03j            2.033855e+03          
    1.53554e+02      9.103777e-01+1.792807e-05j   8.594984e+02+1.852730e+03j            2.035103e+03          
    1.53954e+02      9.039384e-01+1.800874e-05j   8.521895e+02+1.840754e+03j            2.036352e+03          
    1.54354e+02      8.975281e-01+1.808231e-05j   8.449250e+02+1.828820e+03j            2.037600e+03          
    1.54755e+02      8.911468e-01+1.814876e-05j   8.377047e+02+1.816931e+03j            2.038849e+03          
    1.55155e+02      8.847945e-01+1.820806e-05j   8.305287e+02+1.805084e+03j            2.040098e+03          
    1.55556e+02      8.784712e-01+1.826019e-05j   8.233967e+02+1.793282e+03j            2.041347e+03          
    1.55956e+02      8.721770e-01+1.830514e-05j   8.163087e+02+1.781523e+03j            2.042596e+03          
    1.56356e+02      8.659119e-01+1.834289e-05j   8.092646e+02+1.769808e+03j            2.043846e+03          
    1.56757e+02      8.596759e-01+1.837343e-05j   8.022644e+02+1.758137e+03j            2.045096e+03          
    1.57157e+02      8.534691e-01+1.839675e-05j   7.953078e+02+1.746510e+03j            2.046346e+03          
    1.57558e+02      8.472914e-01+1.841285e-05j   7.883948e+02+1.734928e+03j            2.047597e+03          
    1.57958e+02      8.411429e-01+1.842173e-05j   7.815253e+02+1.723390e+03j            2.048847e+03          
    1.58358e+02      8.350235e-01+1.842337e-05j   7.746992e+02+1.711898e+03j            2.050098e+03          
    1.58759e+02      8.289334e-01+1.841780e-05j   7.679164e+02+1.700449e+03j            2.051350e+03          
    1.59159e+02      8.228725e-01+1.840501e-05j   7.611768e+02+1.689046e+03j            2.052602e+03          
    1.59560e+02      8.168408e-01+1.838501e-05j   7.544802e+02+1.677689e+03j            2.053854e+03          
    1.59960e+02      8.108383e-01+1.835781e-05j   7.478265e+02+1.666376e+03j            2.055106e+03          
    1.60360e+02      8.048651e-01+1.832344e-05j   7.412157e+02+1.655109e+03j            2.056359e+03          
    1.60761e+02      7.989211e-01+1.828190e-05j   7.346477e+02+1.643887e+03j            2.057613e+03          
    1.61161e+02      7.930063e-01+1.823321e-05j   7.281222e+02+1.632711e+03j            2.058866e+03          
    1.61562e+02      7.871208e-01+1.817740e-05j   7.216392e+02+1.621580e+03j            2.060120e+03          
    1.61962e+02      7.812645e-01+1.811449e-05j   7.151986e+02+1.610496e+03j            2.061375e+03          
    1.62362e+02      7.754375e-01+1.804452e-05j   7.088002e+02+1.599457e+03j            2.062630e+03          
    1.62763e+02      7.696397e-01+1.796751e-05j   7.024440e+02+1.588465e+03j            2.063886e+03          
    1.63163e+02      7.638711e-01+1.788350e-05j   6.961298e+02+1.577518e+03j            2.065141e+03          
    1.63564e+02      7.581318e-01+1.779252e-05j   6.898574e+02+1.566618e+03j            2.066398e+03          
    1.63964e+02      7.524217e-01+1.769462e-05j   6.836268e+02+1.555764e+03j            2.067655e+03          
    1.64364e+02      7.467407e-01+1.758983e-05j   6.774378e+02+1.544957e+03j            2.068912e+03          
    1.64765e+02      7.410890e-01+1.747820e-05j   6.712904e+02+1.534196e+03j            2.070170e+03          
    1.65165e+02      7.354665e-01+1.735977e-05j   6.651843e+02+1.523482e+03j            2.071429e+03          
    1.65566e+02      7.298731e-01+1.723461e-05j   6.591194e+02+1.512814e+03j            2.072688e+03          
    1.65966e+02      7.243089e-01+1.710276e-05j   6.530957e+02+1.502194e+03j            2.073947e+03          
    1.66366e+02      7.187738e-01+1.696427e-05j   6.471129e+02+1.491620e+03j            2.075207e+03          
    1.66767e+02      7.132678e-01+1.681920e-05j   6.411710e+02+1.481093e+03j            2.076468e+03          
    1.67167e+02      7.077910e-01+1.666762e-05j   6.352698e+02+1.470613e+03j            2.077729e+03          
    1.67568e+02      7.023432e-01+1.650959e-05j   6.294092e+02+1.460180e+03j            2.078991e+03          
    1.67968e+02      6.969244e-01+1.634517e-05j   6.235890e+02+1.449794e+03j            2.080253e+03          
    1.68368e+02      6.915347e-01+1.617443e-05j   6.178091e+02+1.439455e+03j            2.081516e+03          
    1.68769e+02      6.861740e-01+1.599744e-05j   6.120694e+02+1.429163e+03j            2.082780e+03          
    1.69169e+02      6.808422e-01+1.581427e-05j   6.063696e+02+1.418919e+03j            2.084044e+03          
    1.69570e+02      6.755394e-01+1.562500e-05j   6.007098e+02+1.408722e+03j            2.085309e+03          
    1.69970e+02      6.702655e-01+1.542971e-05j   5.950897e+02+1.398572e+03j            2.086574e+03          
    1.70370e+02      6.650205e-01+1.522848e-05j   5.895092e+02+1.388470e+03j            2.087840e+03          
    1.70771e+02      6.598043e-01+1.502138e-05j   5.839682e+02+1.378415e+03j            2.089107e+03          
    1.71171e+02      6.546170e-01+1.480851e-05j   5.784664e+02+1.368408e+03j            2.090374e+03          
    1.71572e+02      6.494584e-01+1.458995e-05j   5.730039e+02+1.358448e+03j            2.091642e+03          
    1.71972e+02      6.443285e-01+1.436578e-05j   5.675803e+02+1.348535e+03j            2.092911e+03          
    1.72372e+02      6.392274e-01+1.413611e-05j   5.621956e+02+1.338670e+03j            2.094181e+03          
    1.72773e+02      6.341549e-01+1.390101e-05j   5.568496e+02+1.328853e+03j            2.095451e+03          
    1.73173e+02      6.291111e-01+1.366060e-05j   5.515422e+02+1.319083e+03j            2.096721e+03          
    1.73574e+02      6.240958e-01+1.341496e-05j   5.462732e+02+1.309360e+03j            2.097993e+03          
    1.73974e+02      6.191091e-01+1.316420e-05j   5.410425e+02+1.299686e+03j            2.099265e+03          
    1.74374e+02      6.141508e-01+1.290841e-05j   5.358499e+02+1.290058e+03j            2.100538e+03          
    1.74775e+02      6.092210e-01+1.264769e-05j   5.306953e+02+1.280479e+03j            2.101812e+03          
    1.75175e+02      6.043196e-01+1.238217e-05j   5.255785e+02+1.270947e+03j            2.103086e+03          
    1.75576e+02      5.994466e-01+1.211193e-05j   5.204994e+02+1.261463e+03j            2.104361e+03          
    1.75976e+02      5.946019e-01+1.183709e-05j   5.154577e+02+1.252026e+03j            2.105637e+03          
    1.76376e+02      5.897854e-01+1.155776e-05j   5.104534e+02+1.242637e+03j            2.106914e+03          
    1.76777e+02      5.849971e-01+1.127405e-05j   5.054863e+02+1.233295e+03j            2.108191e+03          
    1.77177e+02      5.802369e-01+1.098608e-05j   5.005563e+02+1.224001e+03j            2.109469e+03          
    1.77578e+02      5.755049e-01+1.069396e-05j   4.956631e+02+1.214755e+03j            2.110748e+03          
    1.77978e+02      5.708009e-01+1.039780e-05j   4.908067e+02+1.205556e+03j            2.112028e+03          
    1.78378e+02      5.661248e-01+1.009773e-05j   4.859868e+02+1.196405e+03j            2.113308e+03          
    1.78779e+02      5.614767e-01+9.793868e-06j   4.812033e+02+1.187301e+03j            2.114589e+03          
    1.79179e+02      5.568565e-01+9.486330e-06j   4.764561e+02+1.178245e+03j            2.115871e+03          
    1.79580e+02      5.522641e-01+9.175241e-06j   4.717450e+02+1.169236e+03j            2.117154e+03          
    1.79980e+02      5.476994e-01+8.860724e-06j   4.670698e+02+1.160274e+03j            2.118437e+03          
    1.80380e+02      5.431624e-01+8.542907e-06j   4.624304e+02+1.151360e+03j            2.119722e+03          
    1.80781e+02      5.386530e-01+8.221914e-06j   4.578266e+02+1.142494e+03j            2.121007e+03          
    1.81181e+02      5.341712e-01+7.897873e-06j   4.532582e+02+1.133674e+03j            2.122292e+03          
    1.81582e+02      5.297169e-01+7.570913e-06j   4.487251e+02+1.124902e+03j            2.123579e+03          
    1.81982e+02      5.252900e-01+7.241164e-06j   4.442272e+02+1.116177e+03j            2.124866e+03          
    1.82382e+02      5.208905e-01+6.908757e-06j   4.397642e+02+1.107500e+03j            2.126155e+03          
    1.82783e+02      5.165183e-01+6.573823e-06j   4.353360e+02+1.098869e+03j            2.127444e+03          
    1.83183e+02      5.121733e-01+6.236495e-06j   4.309424e+02+1.090286e+03j            2.128733e+03          
    1.83584e+02      5.078554e-01+5.896907e-06j   4.265833e+02+1.081749e+03j            2.130024e+03          
    1.83984e+02      5.035647e-01+5.555193e-06j   4.222586e+02+1.073260e+03j            2.131315e+03          
    1.84384e+02      4.993009e-01+5.211487e-06j   4.179679e+02+1.064817e+03j            2.132608e+03          
    1.84785e+02      4.950641e-01+4.865927e-06j   4.137112e+02+1.056422e+03j            2.133901e+03          
    1.85185e+02      4.908542e-01+4.518648e-06j   4.094884e+02+1.048073e+03j            2.135194e+03          
    1.85586e+02      4.866711e-01+4.169787e-06j   4.052992e+02+1.039771e+03j            2.136489e+03          
    1.85986e+02      4.825147e-01+3.819481e-06j   4.011434e+02+1.031516e+03j            2.137784e+03          
    1.86386e+02      4.783850e-01+3.467870e-06j   3.970210e+02+1.023307e+03j            2.139081e+03          
    1.86787e+02      4.742818e-01+3.115091e-06j   3.929317e+02+1.015145e+03j            2.140378e+03          
    1.87187e+02      4.702052e-01+2.761283e-06j   3.888754e+02+1.007029e+03j            2.141675e+03          
    1.87588e+02      4.661549e-01+2.406586e-06j   3.848519e+02+9.989597e+02j            2.142974e+03          
    1.87988e+02      4.621310e-01+2.051138e-06j   3.808611e+02+9.909368e+02j            2.144273e+03          
    1.88388e+02      4.581333e-01+1.695079e-06j   3.769027e+02+9.829600e+02j            2.145573e+03          
    1.88789e+02      4.541619e-01+1.338550e-06j   3.729767e+02+9.750295e+02j            2.146874e+03          
    1.89189e+02      4.502165e-01+9.816890e-07j   3.690827e+02+9.671450e+02j            2.148176e+03          
    1.89590e+02      4.462972e-01+6.246373e-07j   3.652208e+02+9.593065e+02j            2.149478e+03          
    1.89990e+02      4.424037e-01+2.675343e-07j   3.613906e+02+9.515140e+02j            2.150781e+03          
    1.90390e+02      4.385362e-01-8.948002e-08j   3.575921e+02+9.437672e+02j            2.152085e+03          
    1.90791e+02      4.346944e-01-4.462661e-07j   3.538251e+02+9.360662e+02j            2.153390e+03          
    1.91191e+02      4.308783e-01-8.026844e-07j   3.500894e+02+9.284109e+02j            2.154696e+03          
    1.91592e+02      4.270878e-01-1.158596e-06j   3.463848e+02+9.208011e+02j            2.156002e+03          
    1.91992e+02      4.233228e-01-1.513861e-06j   3.427111e+02+9.132367e+02j            2.157309e+03          
    1.92392e+02      4.195832e-01-1.868341e-06j   3.390683e+02+9.057177e+02j            2.158616e+03          
    1.92793e+02      4.158690e-01-2.221898e-06j   3.354560e+02+8.982440e+02j            2.159925e+03          
    1.93193e+02      4.121800e-01-2.574395e-06j   3.318743e+02+8.908154e+02j            2.161234e+03          
    1.93594e+02      4.085162e-01-2.925693e-06j   3.283228e+02+8.834319e+02j            2.162544e+03          
    1.93994e+02      4.048775e-01-3.275657e-06j   3.248014e+02+8.760933e+02j            2.163854e+03          
    1.94394e+02      4.012638e-01-3.624150e-06j   3.213100e+02+8.687996e+02j            2.165166e+03          
    1.94795e+02      3.976749e-01-3.971036e-06j   3.178483e+02+8.615506e+02j            2.166477e+03          
    1.95195e+02      3.941109e-01-4.316181e-06j   3.144163e+02+8.543462e+02j            2.167790e+03          
    1.95596e+02      3.905716e-01-4.659450e-06j   3.110137e+02+8.471863e+02j            2.169103e+03          
    1.95996e+02      3.870568e-01-5.000711e-06j   3.076404e+02+8.400709e+02j            2.170417e+03          
    1.96396e+02      3.835667e-01-5.339832e-06j   3.042962e+02+8.329997e+02j            2.171732e+03          
    1.96797e+02      3.801009e-01-5.676681e-06j   3.009809e+02+8.259727e+02j            2.173047e+03          
    1.97197e+02      3.766596e-01-6.011127e-06j   2.976944e+02+8.189898e+02j            2.174363e+03          
    1.97598e+02      3.732424e-01-6.343041e-06j   2.944365e+02+8.120507e+02j            2.175679e+03          
    1.97998e+02      3.698494e-01-6.672296e-06j   2.912071e+02+8.051555e+02j            2.176996e+03          
    1.98398e+02      3.664805e-01-6.998763e-06j   2.880058e+02+7.983040e+02j            2.178314e+03          
    1.98799e+02      3.631356e-01-7.322317e-06j   2.848327e+02+7.914961e+02j            2.179632e+03          
    1.99199e+02      3.598145e-01-7.642833e-06j   2.816875e+02+7.847316e+02j            2.180951e+03          
    1.99600e+02      3.565172e-01-7.960187e-06j   2.785701e+02+7.780105e+02j            2.182270e+03          
    2.00000e+02      3.532436e-01-8.274258e-06j   2.754802e+02+7.713325e+02j            2.183590e+03          
