#       omega                  E                         P                            alpha             
    1.18318e+02      7.907643e-03-3.797811e-08j   7.548184e+00+1.610324e+01j            2.036419e+03          
    1.18719e+02      7.864490e-03-3.625982e-08j   7.491066e+00+1.602418e+01j            2.037540e+03          
    1.19119e+02      7.821428e-03-3.452790e-08j   7.435164e+00+1.594348e+01j            2.038440e+03          
    1.19520e+02      7.778458e-03-3.278304e-08j   7.381282e+00+1.586204e+01j            2.039231e+03          
    1.19920e+02      7.735581e-03-3.102593e-08j   7.329576e+00+1.578103e+01j            2.040061e+03          
    1.20320e+02      7.692798e-03-2.925727e-08j   7.279500e+00+1.570151e+01j            2.041070e+03          
    1.20721e+02      7.650110e-03-2.747776e-08j   7.230009e+00+1.562405e+01j            2.042333e+03          
    1.21121e+02      7.607519e-03-2.568812e-08j   7.179931e+00+1.554848e+01j            2.043834e+03          
    1.21522e+02      7.565025e-03-2.388904e-08j   7.128386e+00+1.547405e+01j            2.045475e+03          
    1.21922e+02      7.522630e-03-2.208125e-08j   7.075101e+00+1.539960e+01j            2.047106e+03          
    1.22322e+02      7.480333e-03-2.026545e-08j   7.020504e+00+1.532405e+01j            2.048581e+03          
    1.22723e+02      7.438137e-03-1.844238e-08j   6.965566e+00+1.524675e+01j            2.049810e+03          
    1.23123e+02      7.396043e-03-1.661275e-08j   6.911451e+00+1.516772e+01j            2.050790e+03          
    1.23524e+02      7.354050e-03-1.477728e-08j   6.859102e+00+1.508764e+01j            2.051611e+03          
    1.23924e+02      7.312161e-03-1.293670e-08j   6.808907e+00+1.500760e+01j            2.052419e+03          
    1.24324e+02      7.270376e-03-1.109175e-08j   6.760558e+00+1.492873e+01j            2.053366e+03          
    1.24725e+02      7.228697e-03-9.243139e-09j   6.713172e+00+1.485177e+01j            2.054558e+03          
    1.25125e+02      7.187123e-03-7.391612e-09j   6.665602e+00+1.477681e+01j            2.056012e+03          
    1.25526e+02      7.145657e-03-5.537896e-09j   6.616854e+00+1.470328e+01j            2.057654e+03          
    1.25926e+02      7.104298e-03-3.682723e-09j   6.566438e+00+1.463017e+01j            2.059341e+03          
    1.26326e+02      7.063048e-03-1.826826e-09j   6.514540e+00+1.455634e+01j            2.060916e+03          
    1.26727e+02      7.021908e-03+2.906488e-11j   6.461954e+00+1.448099e+01j            2.062258e+03          
    1.27127e+02      6.980879e-03+1.884217e-09j   6.409793e+00+1.440389e+01j            2.063334e+03          
    1.27528e+02      6.939961e-03+3.737899e-09j   6.359093e+00+1.432551e+01j            2.064205e+03          
    1.27928e+02      6.899155e-03+5.589380e-09j   6.310441e+00+1.424681e+01j            2.065007e+03          
    1.28328e+02      6.858463e-03+7.437933e-09j   6.263772e+00+1.416891e+01j            2.065901e+03          
    1.28729e+02      6.817884e-03+9.282830e-09j   6.218390e+00+1.409271e+01j            2.067020e+03          
    1.29129e+02      6.777421e-03+1.112334e-08j   6.173225e+00+1.401853e+01j            2.068415e+03          
    1.29530e+02      6.737073e-03+1.295875e-08j   6.127213e+00+1.394602e+01j            2.070040e+03          
    1.29930e+02      6.696841e-03+1.478833e-08j   6.079678e+00+1.387432e+01j            2.071769e+03          
    1.30330e+02      6.656727e-03+1.661137e-08j   6.030572e+00+1.380230e+01j            2.073434e+03          
    1.30731e+02      6.616731e-03+1.842715e-08j   5.980486e+00+1.372904e+01j            2.074895e+03          
    1.31131e+02      6.576853e-03+2.023495e-08j   5.930438e+00+1.365409e+01j            2.076080e+03          
    1.31532e+02      6.537095e-03+2.203407e-08j   5.881507e+00+1.357770e+01j            2.077021e+03          
    1.31932e+02      6.497457e-03+2.382380e-08j   5.834448e+00+1.350067e+01j            2.077835e+03          
    1.32332e+02      6.457941e-03+2.560344e-08j   5.789425e+00+1.342407e+01j            2.078689e+03          
    1.32733e+02      6.418545e-03+2.737230e-08j   5.745951e+00+1.334890e+01j            2.079736e+03          
    1.33133e+02      6.379273e-03+2.912968e-08j   5.703073e+00+1.327568e+01j            2.081061e+03          
    1.33534e+02      6.340123e-03+3.087489e-08j   5.659707e+00+1.320431e+01j            2.082654e+03          
    1.33934e+02      6.301098e-03+3.260726e-08j   5.615030e+00+1.313407e+01j            2.084405e+03          
    1.34334e+02      6.262197e-03+3.432611e-08j   5.568771e+00+1.306392e+01j            2.086151e+03          
    1.34735e+02      6.223420e-03+3.603075e-08j   5.521304e+00+1.299285e+01j            2.087729e+03          
    1.35135e+02      6.184770e-03+3.772054e-08j   5.473514e+00+1.292024e+01j            2.089036e+03          
    1.35536e+02      6.146246e-03+3.939481e-08j   5.426476e+00+1.284610e+01j            2.090066e+03          
    1.35936e+02      6.107850e-03+4.105291e-08j   5.381071e+00+1.277103e+01j            2.090915e+03          
    1.36336e+02      6.069581e-03+4.269419e-08j   5.337674e+00+1.269604e+01j            2.091743e+03          
    1.36737e+02      6.031440e-03+4.431801e-08j   5.296021e+00+1.262216e+01j            2.092722e+03          
    1.37137e+02      5.993428e-03+4.592374e-08j   5.255306e+00+1.255010e+01j            2.093970e+03          
    1.37538e+02      5.955546e-03+4.751076e-08j   5.214474e+00+1.247997e+01j            2.095513e+03          
    1.37938e+02      5.917794e-03+4.907846e-08j   5.172595e+00+1.241125e+01j            2.097269e+03          
    1.38338e+02      5.880172e-03+5.062621e-08j   5.129199e+00+1.234301e+01j            2.099082e+03          
    1.38739e+02      5.842682e-03+5.215343e-08j   5.084439e+00+1.227420e+01j            2.100774e+03          
    1.39139e+02      5.805324e-03+5.365952e-08j   5.039033e+00+1.220406e+01j            2.102210e+03          
    1.39540e+02      5.768097e-03+5.514389e-08j   4.994009e+00+1.213237e+01j            2.103348e+03          
    1.39940e+02      5.731004e-03+5.660598e-08j   4.950330e+00+1.205953e+01j            2.104253e+03          
    1.40340e+02      5.694044e-03+5.804521e-08j   4.908557e+00+1.198643e+01j            2.105073e+03          
    1.40741e+02      5.657217e-03+5.946104e-08j   4.868646e+00+1.191411e+01j            2.105993e+03          
    1.41141e+02      5.620525e-03+6.085291e-08j   4.829970e+00+1.184340e+01j            2.107161e+03          
    1.41542e+02      5.583968e-03+6.222029e-08j   4.791542e+00+1.177463e+01j            2.108640e+03          
    1.41942e+02      5.547546e-03+6.356265e-08j   4.752372e+00+1.170749e+01j            2.110381e+03          
    1.42342e+02      5.511260e-03+6.487947e-08j   4.711819e+00+1.164117e+01j            2.112243e+03          
    1.42743e+02      5.475110e-03+6.617025e-08j   4.669819e+00+1.157466e+01j            2.114041e+03          
    1.43143e+02      5.439096e-03+6.743449e-08j   4.626902e+00+1.150707e+01j            2.115612e+03          
    1.43544e+02      5.403220e-03+6.867171e-08j   4.584005e+00+1.143799e+01j            2.116874e+03          
    1.43944e+02      5.367481e-03+6.988143e-08j   4.542131e+00+1.136762e+01j            2.117857e+03          
    1.44344e+02      5.331879e-03+7.106319e-08j   4.501994e+00+1.129667e+01j            2.118692e+03          
    1.44745e+02      5.296417e-03+7.221654e-08j   4.463762e+00+1.122616e+01j            2.119565e+03          
    1.45145e+02      5.261092e-03+7.334104e-08j   4.427002e+00+1.115701e+01j            2.120652e+03          
    1.45546e+02      5.225907e-03+7.443626e-08j   4.390837e+00+1.108972e+01j            2.122054e+03          
    1.45946e+02      5.190861e-03+7.550177e-08j   4.354261e+00+1.102420e+01j            2.123759e+03          
    1.46346e+02      5.155955e-03+7.653719e-08j   4.316497e+00+1.095983e+01j            2.125651e+03          
    1.46747e+02      5.121189e-03+7.754211e-08j   4.277275e+00+1.089562e+01j            2.127544e+03          
    1.47147e+02      5.086564e-03+7.851615e-08j   4.236926e+00+1.083063e+01j            2.129250e+03          
    1.47548e+02      5.052079e-03+7.945894e-08j   4.196259e+00+1.076428e+01j            2.130651e+03          
    1.47948e+02      5.017735e-03+8.037014e-08j   4.156273e+00+1.069655e+01j            2.131736e+03          
    1.48348e+02      4.983533e-03+8.124939e-08j   4.117796e+00+1.062799e+01j            2.132609e+03          
    1.48749e+02      4.949472e-03+8.209636e-08j   4.081194e+00+1.055953e+01j            2.133452e+03          
    1.49149e+02      4.915553e-03+8.291074e-08j   4.046237e+00+1.049213e+01j            2.134461e+03          
    1.49550e+02      4.881777e-03+8.369223e-08j   4.012189e+00+1.042645e+01j            2.135776e+03          
    1.49950e+02      4.848143e-03+8.444053e-08j   3.978071e+00+1.036262e+01j            2.137427e+03          
    1.50350e+02      4.814652e-03+8.515536e-08j   3.943009e+00+1.030018e+01j            2.139327e+03          
    1.50751e+02      4.781303e-03+8.583647e-08j   3.906551e+00+1.023826e+01j            2.141298e+03          
    1.51151e+02      4.748098e-03+8.648359e-08j   3.868819e+00+1.017589e+01j            2.143137e+03          
    1.51552e+02      4.715037e-03+8.709649e-08j   3.830469e+00+1.011235e+01j            2.144687e+03          
    1.51952e+02      4.682119e-03+8.767494e-08j   3.792452e+00+1.004741e+01j            2.145895e+03          
    1.52352e+02      4.649345e-03+8.821875e-08j   3.755673e+00+9.981429e+00j            2.146831e+03          
    1.52753e+02      4.616715e-03+8.872770e-08j   3.720666e+00+9.915227e+00j            2.147665e+03          
    1.53153e+02      4.584230e-03+8.920162e-08j   3.687409e+00+9.849771e+00j            2.148605e+03          
    1.53554e+02      4.551889e-03+8.964033e-08j   3.655332e+00+9.785844e+00j            2.149827e+03          
    1.53954e+02      4.519692e-03+9.004369e-08j   3.623521e+00+9.723760e+00j            2.151405e+03          
    1.54354e+02      4.487641e-03+9.041155e-08j   3.591049e+00+9.663260e+00j            2.153289e+03          
    1.54755e+02      4.455734e-03+9.074379e-08j   3.557305e+00+9.603603e+00j            2.155320e+03          
    1.55155e+02      4.423972e-03+9.104029e-08j   3.522211e+00+9.543833e+00j            2.157283e+03          
    1.55556e+02      4.392356e-03+9.130095e-08j   3.486246e+00+9.483124e+00j            2.158990e+03          
    1.55956e+02      4.360885e-03+9.152569e-08j   3.450275e+00+9.421072e+00j            2.160341e+03          
    1.56356e+02      4.329560e-03+9.171444e-08j   3.415237e+00+9.357839e+00j            2.161367e+03          
    1.56757e+02      4.298380e-03+9.186714e-08j   3.381808e+00+9.294093e+00j            2.162215e+03          
    1.57157e+02      4.267345e-03+9.198376e-08j   3.350164e+00+9.230768e+00j            2.163100e+03          
    1.57558e+02      4.236457e-03+9.206426e-08j   3.319914e+00+9.168726e+00j            2.164227e+03          
    1.57958e+02      4.205714e-03+9.210863e-08j   3.290251e+00+9.108455e+00j            2.165716e+03          
    1.58358e+02      4.175118e-03+9.211687e-08j   3.260233e+00+9.049893e+00j            2.167561e+03          
    1.58759e+02      4.144667e-03+9.208900e-08j   3.229124e+00+8.992456e+00j            2.169628e+03          
    1.59159e+02      4.114362e-03+9.202504e-08j   3.196657e+00+8.935243e+00j            2.171703e+03          
    1.59560e+02      4.084204e-03+9.192505e-08j   3.163122e+00+8.877366e+00j            2.173568e+03          
    1.59960e+02      4.054192e-03+9.178907e-08j   3.129265e+00+8.818264e+00j            2.175080e+03          
    1.60360e+02      4.024325e-03+9.161719e-08j   3.096018e+00+8.757900e+00j            2.176223e+03          
    1.60761e+02      3.994605e-03+9.140948e-08j   3.064163e+00+8.696777e+00j            2.177113e+03          
    1.61161e+02      3.965032e-03+9.116604e-08j   3.034057e+00+8.635753e+00j            2.177961e+03          
    1.61562e+02      3.935604e-03+9.088700e-08j   3.005503e+00+8.575733e+00j            2.178996e+03          
    1.61962e+02      3.906323e-03+9.057247e-08j   2.977824e+00+8.517348e+00j            2.180383e+03          
    1.62362e+02      3.877187e-03+9.022261e-08j   2.950106e+00+8.460729e+00j            2.182164e+03          
    1.62763e+02      3.848198e-03+8.983756e-08j   2.921526e+00+8.405464e+00j            2.184242e+03          
    1.63163e+02      3.819356e-03+8.941750e-08j   2.891644e+00+8.350746e+00j            2.186410e+03          
    1.63564e+02      3.790659e-03+8.896261e-08j   2.860559e+00+8.295666e+00j            2.188432e+03          
    1.63964e+02      3.762108e-03+8.847308e-08j   2.828871e+00+8.239532e+00j            2.190119e+03          
    1.64364e+02      3.733704e-03+8.794913e-08j   2.797466e+00+8.182123e+00j            2.191405e+03          
    1.64765e+02      3.705445e-03+8.739098e-08j   2.767194e+00+8.123760e+00j            2.192367e+03          
    1.65165e+02      3.677332e-03+8.679887e-08j   2.738570e+00+8.065192e+00j            2.193200e+03          
    1.65566e+02      3.649366e-03+8.617305e-08j   2.711590e+00+8.007326e+00j            2.194152e+03          
    1.65966e+02      3.621544e-03+8.551378e-08j   2.685733e+00+7.950904e+00j            2.195428e+03          
    1.66366e+02      3.593869e-03+8.482134e-08j   2.660149e+00+7.896237e+00j            2.197124e+03          
    1.66767e+02      3.566339e-03+8.409601e-08j   2.633967e+00+7.843096e+00j            2.199183e+03          
    1.67167e+02      3.538955e-03+8.333811e-08j   2.606600e+00+7.790798e+00j            2.201423e+03          
    1.67568e+02      3.511716e-03+8.254794e-08j   2.577960e+00+7.738450e+00j            2.203592e+03          
    1.67968e+02      3.484622e-03+8.172583e-08j   2.548481e+00+7.685268e+00j            2.205464e+03          
    1.68368e+02      3.457673e-03+8.087213e-08j   2.518964e+00+7.630860e+00j            2.206918e+03          
    1.68769e+02      3.430870e-03+7.998718e-08j   2.490293e+00+7.575360e+00j            2.207983e+03          
    1.69169e+02      3.404211e-03+7.907135e-08j   2.463112e+00+7.519382e+00j            2.208830e+03          
    1.69570e+02      3.377697e-03+7.812501e-08j   2.437600e+00+7.463797e+00j            2.209713e+03          
    1.69970e+02      3.351327e-03+7.714856e-08j   2.413409e+00+7.409419e+00j            2.210874e+03          
    1.70370e+02      3.325102e-03+7.614239e-08j   2.389787e+00+7.356720e+00j            2.212463e+03          
    1.70771e+02      3.299022e-03+7.510691e-08j   2.365852e+00+7.305657e+00j            2.214476e+03          
    1.71171e+02      3.273085e-03+7.404255e-08j   2.340904e+00+7.255694e+00j            2.216759e+03          
    1.71572e+02      3.247292e-03+7.294973e-08j   2.314676e+00+7.205992e+00j            2.219061e+03          
    1.71972e+02      3.221643e-03+7.182891e-08j   2.287424e+00+7.155711e+00j            2.221122e+03          
    1.72372e+02      3.196137e-03+7.068053e-08j   2.259839e+00+7.104313e+00j            2.222765e+03          
    1.72773e+02      3.170775e-03+6.950507e-08j   2.232793e+00+7.051747e+00j            2.223967e+03          
    1.73173e+02      3.145555e-03+6.830300e-08j   2.207030e+00+6.998469e+00j            2.224860e+03          
    1.73574e+02      3.120479e-03+6.707480e-08j   2.182897e+00+6.945279e+00j            2.225694e+03          
    1.73974e+02      3.095545e-03+6.582098e-08j   2.160226e+00+6.893028e+00j            2.226742e+03          
    1.74374e+02      3.070754e-03+6.454203e-08j   2.138392e+00+6.842320e+00j            2.228207e+03          
    1.74775e+02      3.046105e-03+6.323847e-08j   2.116540e+00+6.793294e+00j            2.230143e+03          
    1.75175e+02      3.021598e-03+6.191083e-08j   2.093890e+00+6.745577e+00j            2.232439e+03          
    1.75576e+02      2.997233e-03+6.055965e-08j   2.070014e+00+6.698418e+00j            2.234853e+03          
    1.75976e+02      2.973009e-03+5.918546e-08j   2.044989e+00+6.650960e+00j            2.237100e+03          
    1.76376e+02      2.948927e-03+5.778881e-08j   2.019367e+00+6.602545e+00j            2.238952e+03          
    1.76777e+02      2.924985e-03+5.637027e-08j   1.993975e+00+6.552948e+00j            2.240322e+03          
    1.77177e+02      2.901185e-03+5.493041e-08j   1.969617e+00+6.502455e+00j            2.241297e+03          
    1.77578e+02      2.877524e-03+5.346979e-08j   1.946792e+00+6.451761e+00j            2.242109e+03          
    1.77978e+02      2.854004e-03+5.198902e-08j   1.925509e+00+6.401718e+00j            2.243053e+03          
    1.78378e+02      2.830624e-03+5.048866e-08j   1.905292e+00+6.353032e+00j            2.244381e+03          
    1.78779e+02      2.807384e-03+4.896934e-08j   1.885349e+00+6.306009e+00j            2.246211e+03          
    1.79179e+02      2.784283e-03+4.743165e-08j   1.864854e+00+6.260449e+00j            2.248485e+03          
    1.79580e+02      2.761320e-03+4.587620e-08j   1.843246e+00+6.215719e+00j            2.250984e+03          
    1.79980e+02      2.738497e-03+4.430362e-08j   1.820424e+00+6.170982e+00j            2.253408e+03          
    1.80380e+02      2.715812e-03+4.271453e-08j   1.796784e+00+6.125491e+00j            2.255481e+03          
    1.80781e+02      2.693265e-03+4.110957e-08j   1.773073e+00+6.078864e+00j            2.257051e+03          
    1.81181e+02      2.670856e-03+3.948936e-08j   1.750123e+00+6.031210e+00j            2.258147e+03          
    1.81582e+02      2.648584e-03+3.785457e-08j   1.728550e+00+5.983097e+00j            2.258970e+03          
    1.81982e+02      2.626450e-03+3.620582e-08j   1.708540e+00+5.935339e+00j            2.259824e+03          
    1.82382e+02      2.604452e-03+3.454378e-08j   1.689777e+00+5.888710e+00j            2.261008e+03          
    1.82783e+02      2.582591e-03+3.286912e-08j   1.671563e+00+5.843664e+00j            2.262705e+03          
    1.83183e+02      2.560866e-03+3.118248e-08j   1.653067e+00+5.800179e+00j            2.264920e+03          
    1.83584e+02      2.539277e-03+2.948453e-08j   1.633619e+00+5.757758e+00j            2.267472e+03          
    1.83984e+02      2.517823e-03+2.777596e-08j   1.612953e+00+5.715619e+00j            2.270056e+03          
    1.84384e+02      2.496505e-03+2.605744e-08j   1.591298e+00+5.672965e+00j            2.272356e+03          
    1.84785e+02      2.475321e-03+2.432963e-08j   1.569292e+00+5.629276e+00j            2.274154e+03          
    1.85185e+02      2.454271e-03+2.259324e-08j   1.547756e+00+5.584488e+00j            2.275410e+03          
    1.85586e+02      2.433356e-03+2.084893e-08j   1.527399e+00+5.539020e+00j            2.276284e+03          
    1.85986e+02      2.412574e-03+1.909741e-08j   1.508563e+00+5.493617e+00j            2.277072e+03          
    1.86386e+02      2.391925e-03+1.733935e-08j   1.491103e+00+5.449084e+00j            2.278112e+03          
    1.86787e+02      2.371409e-03+1.557546e-08j   1.474441e+00+5.406000e+00j            2.279653e+03          
    1.87187e+02      2.351026e-03+1.380642e-08j   1.457773e+00+5.364511e+00j            2.281771e+03          
    1.87588e+02      2.330775e-03+1.203293e-08j   1.440357e+00+5.324279e+00j            2.284336e+03          
    1.87988e+02      2.310655e-03+1.025569e-08j   1.421777e+00+5.284603e+00j            2.287056e+03          
    1.88388e+02      2.290667e-03+8.475395e-09j   1.402091e+00+5.244674e+00j            2.289582e+03          
    1.88789e+02      2.270809e-03+6.692748e-09j   1.381807e+00+5.203860e+00j            2.291630e+03          
    1.89189e+02      2.251083e-03+4.908445e-09j   1.361700e+00+5.161935e+00j            2.293089e+03          
    1.89590e+02      2.231486e-03+3.123186e-09j   1.342536e+00+5.119154e+00j            2.294055e+03          
    1.89990e+02      2.212019e-03+1.337672e-09j   1.324794e+00+5.076163e+00j            2.294810e+03          
    1.90390e+02      2.192681e-03-4.474001e-10j   1.308500e+00+5.033767e+00j            2.295714e+03          
    1.90791e+02      2.173472e-03-2.231331e-09j   1.293217e+00+4.992638e+00j            2.297080e+03          
    1.91191e+02      2.154391e-03-4.013422e-09j   1.278201e+00+4.953080e+00j            2.299063e+03          
    1.91592e+02      2.135439e-03-5.792978e-09j   1.262672e+00+4.914917e+00j            2.301597e+03          
    1.91992e+02      2.116614e-03-7.569304e-09j   1.246086e+00+4.877563e+00j            2.304420e+03          
    1.92392e+02      2.097916e-03-9.341706e-09j   1.228335e+00+4.840226e+00j            2.307162e+03          
    1.92793e+02      2.079345e-03-1.110949e-08j   1.209779e+00+4.802197e+00j            2.309479e+03          
    1.93193e+02      2.060900e-03-1.287198e-08j   1.191116e+00+4.763099e+00j            2.311178e+03          
    1.93594e+02      2.042581e-03-1.462847e-08j   1.173134e+00+4.723024e+00j            2.312286e+03          
    1.93994e+02      2.024388e-03-1.637829e-08j   1.156426e+00+4.682492e+00j            2.313046e+03          
    1.94394e+02      2.006319e-03-1.812075e-08j   1.141179e+00+4.642272e+00j            2.313831e+03          
    1.94795e+02      1.988375e-03-1.985518e-08j   1.127111e+00+4.603099e+00j            2.315012e+03          
    1.95195e+02      1.970554e-03-2.158090e-08j   1.113569e+00+4.565415e+00j            2.316824e+03          
    1.95596e+02      1.952858e-03-2.329725e-08j   1.099766e+00+4.529211e+00j            2.319280e+03          
    1.95996e+02      1.935284e-03-2.500356e-08j   1.085063e+00+4.494032e+00j            2.322164e+03          
    1.96396e+02      1.917833e-03-2.669916e-08j   1.069193e+00+4.459141e+00j            2.325101e+03          
    1.96797e+02      1.900505e-03-2.838340e-08j   1.052357e+00+4.423782e+00j            2.327696e+03          
    1.97197e+02      1.883298e-03-3.005563e-08j   1.035152e+00+4.387450e+00j            2.329672e+03          
    1.97598e+02      1.866212e-03-3.171521e-08j   1.018353e+00+4.350072e+00j            2.330973e+03          
    1.97998e+02      1.849247e-03-3.336148e-08j   1.002634e+00+4.312029e+00j            2.331785e+03          
    1.98398e+02      1.832403e-03-3.499381e-08j   9.883344e-01+4.274021e+00j            2.332478e+03          
    1.98799e+02      1.815678e-03-3.661158e-08j   9.753303e-01+4.236811e+00j            2.333470e+03          
    1.99199e+02      1.799072e-03-3.821416e-08j   9.630853e-01+4.200957e+00j            2.335079e+03          
    1.99600e+02      1.782586e-03-3.980094e-08j   9.508415e-01+4.166610e+00j            2.337408e+03          
    2.00000e+02      1.766218e-03-4.137129e-08j   9.378907e-01+4.133463e+00j            2.340303e+03          
